sample_id,image_path,scene_id,utterance_idx,text,label_text,label_id,split,num_faces,face_paths,face_prob_negative,face_prob_neutral,face_prob_positive,face_detected_flag,num_faces_norm,image_prob_negative,image_prob_neutral,image_prob_positive
test-u0000236,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\236.jpg,test-22,236,These are my regular eyes.,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000236__face0.jpg'],0.26672372,0.38021392,0.3530623,1,0.2,0.2903556,0.371199,0.33844534
test-u0000237,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\237.jpg,test-22,237,What do you want?,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000237__face0.jpg'],0.30570602,0.37207454,0.32221946,1,0.2,0.32757986,0.34983686,0.32258326
test-u0000238,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\238.jpg,test-22,238,Your dad passed his stress test.,positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000238__face0.jpg'],0.30570602,0.37207454,0.32221946,1,0.2,0.32757986,0.34983686,0.32258326
test-u0000239,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\239.jpg,test-22,239,Yang told me to discharge him.,positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000239__face0.jpg'],0.27933142,0.39121962,0.329449,1,0.2,0.34266895,0.3332935,0.32403755
test-u0000240,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\240.jpg,test-22,240,Good.,positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000240__face0.jpg'],0.27933142,0.39121962,0.329449,1,0.2,0.34266895,0.3332935,0.32403755
test-u0000241,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\241.jpg,test-22,241,Say it,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000241__face0.jpg'],0.23232369,0.45162854,0.3160478,1,0.2,0.28939977,0.37404135,0.33655885
test-u0000242,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\242.jpg,test-23,242,"But when I come back,",neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000242__face0.jpg'],0.26761225,0.41396827,0.31841946,1,0.2,0.27898085,0.36088923,0.3601299
test-u0000243,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\243.jpg,test-23,243,Sorry. I came to see if your drain output picked up,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000243__face0.jpg'],0.30345598,0.40291655,0.29362744,1,0.2,0.31420067,0.37122878,0.31457052
test-u0000244,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\244.jpg,test-23,244,I can come back later.,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000244__face0.jpg'],0.25990874,0.378521,0.36157033,1,0.2,0.3087714,0.35876268,0.3324659
test-u0000245,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\245.jpg,test-23,245,You're not progressing very quickly here.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000245__face0.jpg'],0.22893205,0.43380675,0.3372612,1,0.2,0.3247715,0.36862496,0.3066035
test-u0000246,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\246.jpg,test-23,246,"They're all in love with you, and afraid of you.",positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000246__face0.jpg'],0.27573562,0.43650255,0.28776178,1,0.2,0.27838314,0.3636504,0.3579664
test-u0000247,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\247.jpg,test-24,247,"I mean, you pull your strings",neutral,1,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000247__face0.jpg'],0.34806946,0.35501465,0.2969159,1,0.2,0.3149112,0.3516391,0.33344972
test-u0000248,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\248.jpg,test-24,248,You said that you would go if I set it up.,neutral,1,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000248__face0.jpg'],0.27711982,0.4684222,0.25445795,1,0.2,0.30300635,0.37254113,0.32445246
test-u0000249,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\249.jpg,test-24,249,You said that you would go.,neutral,1,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000249__face0.jpg'],0.2813688,0.45333505,0.26529613,1,0.2,0.30580196,0.37335342,0.32084453
test-u0000250,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\250.jpg,test-24,250,"No, see, I never said that.",neutral,1,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000250__face0.jpg'],0.30734286,0.43005684,0.2626003,1,0.2,0.30635482,0.37296507,0.32068008
test-u0000251,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\251.jpg,test-24,251,That's against my policy. That's how you screw up.,neutral,1,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000251__face0.jpg'],0.2950454,0.3900803,0.31487435,1,0.2,0.32719257,0.3584377,0.31436977
test-u0000252,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\252.jpg,test-24,252,"You tell someone you're gonna do something,",neutral,1,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000252__face0.jpg'],0.29248375,0.3760352,0.33148104,1,0.2,0.3119472,0.37599874,0.312054
test-u0000253,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\253.jpg,test-24,253,That's how you lose your home..,neutral,1,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000253__face0.jpg'],0.27977577,0.3891613,0.331063,1,0.2,0.3086004,0.3716771,0.3197225
test-u0000254,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\254.jpg,test-24,254,your family. Make your children hate you.,neutral,1,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000254__face0.jpg'],0.3389097,0.36735496,0.29373527,1,0.2,0.32236153,0.35989597,0.3177425
test-u0000255,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\255.jpg,test-24,255,"Look, you're a sweet kid,",positive,2,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000255__face0.jpg'],0.29813367,0.44563514,0.25623116,1,0.2,0.31019366,0.37548625,0.31432
test-u0000256,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\256.jpg,test-24,256,"But I don't want to let you down, too.",positive,2,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000256__face0.jpg'],0.30395773,0.38265502,0.31338722,1,0.2,0.31243053,0.36841804,0.31915146
test-u0000257,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\257.jpg,test-24,257,All right?,positive,2,test,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000257__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000257__face1.jpg']",0.33963889999999997,0.397077865,0.26328326999999996,1,0.4,0.3055672,0.36143187,0.33300093
test-u0000258,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\258.jpg,test-25,258,Okay. got that closed up.,positive,2,test,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000258__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000258__face1.jpg']",0.3754725,0.33089649,0.293631015,1,0.4,0.3020386,0.35349876,0.34446266
test-u0000259,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\259.jpg,test-25,259,Now let me see. Did I miss anything else?,positive,2,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000259__face0.jpg'],0.3583741,0.33688357,0.30474234,1,0.2,0.28149623,0.3687784,0.34972537
test-u0000260,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\260.jpg,test-25,260,I don't see anything.,negative,0,test,0,[],0.328871624467637,0.3912107455421912,0.2799176299901718,0,0.0,0.2792959,0.3515442,0.36915994
test-u0000261,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\261.jpg,test-25,261,"That's what's called a rhetorical question, my dear.",positive,2,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000261__face0.jpg'],0.23693934,0.42901406,0.33404663,1,0.2,0.28469834,0.35950452,0.35579717
test-u0000262,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\262.jpg,test-25,262,"All right, let's take a look at this penis, shall we?",negative,0,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000262__face0.jpg'],0.21438523,0.3617317,0.42388305,1,0.2,0.2882165,0.35672736,0.3550561
test-u0000263,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\263.jpg,test-25,263,"Uh, Dr. Avery, can you elaborate",neutral,1,test,0,[],0.328871624467637,0.3912107455421912,0.2799176299901718,0,0.0,0.27930337,0.3615318,0.3591647
test-u0000264,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\264.jpg,test-25,264,I'm fascinated by all things penile.,positive,2,test,0,[],0.328871624467637,0.3912107455421912,0.2799176299901718,0,0.0,0.29037654,0.35836852,0.35125488
test-u0000265,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\265.jpg,test-25,265,"Yes, I saw evidence of that earlier this morning.",positive,2,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000265__face0.jpg'],0.23905061,0.39542693,0.3655225,1,0.2,0.28358462,0.36094645,0.35546893
test-u0000266,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\266.jpg,test-25,266,"How's it looking, dear?",positive,2,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000266__face0.jpg'],0.27688184,0.36106786,0.3620503,1,0.2,0.30724803,0.3445418,0.34821022
test-u0000267,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\267.jpg,test-25,267,"Well, it's possible he's gonna need a skin graft,",neutral,1,test,0,[],0.328871624467637,0.3912107455421912,0.2799176299901718,0,0.0,0.29052913,0.3609576,0.3485133
test-u0000268,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\268.jpg,test-25,268,"Yeah, he'll be able to stick it in a hornet's nest,",positive,2,test,0,[],0.328871624467637,0.3912107455421912,0.2799176299901718,0,0.0,0.295467,0.35996503,0.3445679
test-u0000269,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\269.jpg,test-25,269,wherever they live.,positive,2,test,0,[],0.328871624467637,0.3912107455421912,0.2799176299901718,0,0.0,0.2952082,0.3559387,0.3488531
test-u0000270,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\270.jpg,test-25,270,"Well, I find that men often put their penises",neutral,1,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000270__face0.jpg'],0.29439592,0.3936981,0.31190598,1,0.2,0.27983975,0.36300933,0.3571509
test-u0000271,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\271.jpg,test-25,271,"Suction, dear, come on.",neutral,1,test,0,[],0.328871624467637,0.3912107455421912,0.2799176299901718,0,0.0,0.3082018,0.32882455,0.3629737
test-u0000272,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\272.jpg,test-26,272,I'm thinking about the patient.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000272__face0.jpg'],0.23083742,0.44481227,0.3243502,1,0.2,0.30001533,0.36303526,0.33694938
test-u0000273,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\273.jpg,test-26,273,"Whoa, dial it back for a second.",negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000273__face0.jpg'],0.21981065,0.36874884,0.41144055,1,0.2,0.30866325,0.36867097,0.3226658
test-u0000274,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\274.jpg,test-26,274,Does she have a concussion?,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000274__face0.jpg'],0.22404107,0.3679625,0.4079964,1,0.2,0.31077343,0.36571717,0.32350937
test-u0000275,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\275.jpg,test-26,275,"No, she's fine. Are you?",positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000275__face0.jpg'],0.20883939,0.44376624,0.34739438,1,0.2,0.29968992,0.36816224,0.3321478
test-u0000276,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\276.jpg,test-26,276,You're gonna be worried about that,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000276__face0.jpg'],0.18150455,0.47799033,0.34050506,1,0.2,0.29694203,0.36323193,0.3398261
test-u0000277,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\277.jpg,test-26,277,"She is my patient,",negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000277__face0.jpg'],0.33332822,0.3515793,0.31509244,1,0.2,0.31136554,0.36041465,0.3282198
test-u0000278,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\278.jpg,test-26,278,Dr. Bailey knows the procedure.,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000278__face0.jpg'],0.23345783,0.42313784,0.34340432,1,0.2,0.30458778,0.36683795,0.32857427
test-u0000279,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\279.jpg,test-27,279,Sorry.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000279__face0.jpg'],0.27817458,0.3660972,0.35572818,1,0.2,0.30521113,0.36787456,0.32691437
test-u0000280,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\280.jpg,test-27,280,Probably should have checked back earlier.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000280__face0.jpg'],0.3472088,0.30091918,0.35187203,1,0.2,0.33408514,0.33797488,0.32793996
test-u0000281,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\281.jpg,test-27,281,Your.. white blood cell count is elevated.,neutral,1,train,0,[],0.328871624467637,0.3912107455421912,0.2799176299901718,0,0.0,0.32770744,0.34553748,0.3267551
test-u0000282,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\282.jpg,test-27,282,I'd like to start you on antibiotics.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000282__face0.jpg'],0.3597118,0.34400952,0.29627863,1,0.2,0.3238185,0.36980575,0.3063757
test-u0000283,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\283.jpg,test-27,283,Why do I need antibiotics?,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000283__face0.jpg'],0.27696806,0.39044473,0.3325872,1,0.2,0.29589033,0.38044968,0.32366002
test-u0000284,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\284.jpg,test-27,284,Because there's a left shift?,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000284__face0.jpg'],0.25333932,0.3557065,0.39095417,1,0.2,0.3121901,0.38154036,0.30626956
test-u0000285,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\285.jpg,test-27,285,You need to examine me,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000285__face0.jpg'],0.2601024,0.3958416,0.34405598,1,0.2,0.2948542,0.3767416,0.3284042
test-u0000286,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\286.jpg,test-27,286,Murphy..,negative,0,train,0,[],0.328871624467637,0.3912107455421912,0.2799176299901718,0,0.0,0.32514554,0.3387264,0.33612806
test-u0000287,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\287.jpg,test-28,287,"After I put you in the cab,",negative,0,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000287__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000287__face1.jpg']",0.338516015,0.34008695499999997,0.32139703,1,0.4,0.30387598,0.3795383,0.3165857
test-u0000288,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\288.jpg,test-28,288,"And you didn't answer, so I went to check.",negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000288__face0.jpg'],0.33239457,0.3856581,0.2819473,1,0.2,0.28627008,0.38982454,0.32390538
test-u0000289,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\289.jpg,test-28,289,"And good thing, because you were passed out",positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000289__face0.jpg'],0.32006386,0.36896706,0.31096905,1,0.2,0.29379433,0.37874955,0.32745606
test-u0000290,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\290.jpg,test-28,290,I helped you inside...,negative,0,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000290__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000290__face1.jpg']",0.347728325,0.31007664,0.34219502,1,0.4,0.3140666,0.3553201,0.33061334
test-u0000291,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\291.jpg,test-28,291,And you insisted on having a dance party.,negative,0,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000291__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000291__face1.jpg']",0.32203905,0.31534445,0.36261654,1,0.4,0.3187236,0.3576505,0.32362592
test-u0000292,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\292.jpg,test-28,292,We made the most amazing grilled cheese sandwiches,positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000292__face0.jpg'],0.23480651,0.37153876,0.3936547,1,0.2,0.2822571,0.39368242,0.32406044
test-u0000293,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\293.jpg,test-28,293,It was the first time I felt like,positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000293__face0.jpg'],0.3616259,0.343902,0.29447207,1,0.2,0.31562105,0.356074,0.32830492
test-u0000294,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\294.jpg,test-28,294,Do you really not remember any of it?,neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000294__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000294__face1.jpg']",0.28232556,0.37805833,0.33961613,1,0.4,0.29216203,0.38467547,0.32316247
test-u0000295,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\295.jpg,test-28,295,I vaguely remember the grilled cheese.,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000295__face0.jpg'],0.29947397,0.38553533,0.31499067,1,0.2,0.30243573,0.38291526,0.31464896
test-u0000296,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\296.jpg,test-28,296,Let's go back to the part where you said I was pretty.,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000296__face0.jpg'],0.35266933,0.35051072,0.29681998,1,0.2,0.30038485,0.37592784,0.32368734
test-u0000297,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\297.jpg,test-28,297,That part?,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000297__face0.jpg'],0.32740644,0.35522485,0.31736875,1,0.2,0.31142426,0.3361005,0.35247523
test-u0000298,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\298.jpg,test-28,298,"Excuse me, Dr. Avery. Do you have a minute?",neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000298__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000298__face1.jpg']",0.33025776,0.3188881,0.35085411499999997,1,0.4,0.32259092,0.33558574,0.34182337
