sample_id,image_path,scene_id,utterance_idx,text,label_text,label_id,split,num_faces,face_paths
dev-u0003056,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3056.jpg,dev-309,3056,Caused by the drift of soft silt from the sides of the,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003056__face0.jpg']
dev-u0003057,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3057.jpg,dev-309,3057,Sure.,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003057__face0.jpg']
dev-u0003058,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3058.jpg,dev-309,3058,What is that?,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003058__face0.jpg']
dev-u0003059,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3059.jpg,dev-309,3059,It's a gun.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003059__face0.jpg']
dev-u0003060,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3060.jpg,dev-309,3060,It's a fucking gun.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003060__face0.jpg']
dev-u0003061,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3061.jpg,dev-309,3061,Where did you get that?,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003061__face0.jpg']
dev-u0003062,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3062.jpg,dev-309,3062,Your youngest daughter found it in the bushes outside our front door.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003062__face0.jpg']
dev-u0003063,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3063.jpg,dev-309,3063,She was playing with it.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003063__face0.jpg']
dev-u0003064,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3064.jpg,dev-309,3064,Look. It's loaded. With the safety off,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003064__face0.jpg']
dev-u0003065,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3065.jpg,dev-309,3065,It was a fucking goon with a loaded gun looking in our window.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003065__face0.jpg']
dev-u0003066,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3066.jpg,dev-310,3066,"We've just pushed it a little too far, that's all.",neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003066__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003066__face1.jpg']"
dev-u0003067,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3067.jpg,dev-310,3067,Let's look at it like a badge of honor.,positive,2,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003067__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003067__face1.jpg']"
dev-u0003068,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3068.jpg,dev-310,3068,We're big enough now they even give a shit about us.,neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003068__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003068__face1.jpg']"
dev-u0003069,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3069.jpg,dev-310,3069,You need to go home right away...,neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003069__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003069__face1.jpg']"
dev-u0003070,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3070.jpg,dev-310,3070,and start going through our set of books.,negative,0,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003070__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003070__face1.jpg']"
dev-u0003071,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3071.jpg,dev-310,3071,How far back are they going,neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003071__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003071__face1.jpg']"
dev-u0003072,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3072.jpg,dev-310,3072,I'll get into it.,positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003072__face0.jpg']
dev-u0003073,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3073.jpg,dev-310,3073,One other thing. The bank.,negative,0,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003073__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003073__face1.jpg']"
dev-u0003074,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3074.jpg,dev-310,3074,I need you two to sit down with them. I set up a dinner.,positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003074__face0.jpg']
dev-u0003075,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3075.jpg,dev-310,3075,I want you both there. Just be up front. Be honest.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003075__face0.jpg']
dev-u0003076,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3076.jpg,dev-310,3076,I don't anticipate a problem.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003076__face0.jpg']
dev-u0003077,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3077.jpg,dev-310,3077,God knows they've given money to bigger crooks than us.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003077__face0.jpg']
dev-u0003078,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3078.jpg,dev-310,3078,Jesus. All right.,neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003078__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003078__face1.jpg']"
dev-u0003079,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3079.jpg,dev-311,3079,that these are dangerous times and we have to adapt.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003079__face0.jpg']
dev-u0003080,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3080.jpg,dev-311,3080,It's not like when we was driving,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003080__face0.jpg']
dev-u0003081,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3081.jpg,dev-311,3081,Not well.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003081__face0.jpg']
dev-u0003082,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3082.jpg,dev-311,3082,He feels very strongly about it.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003082__face0.jpg']
dev-u0003083,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3083.jpg,dev-311,3083,T can see that.,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003083__face0.jpg']
dev-u0003084,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3084.jpg,dev-311,3084,I don't think he fully understands.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003084__face0.jpg']
dev-u0003085,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3085.jpg,dev-311,3085,What is there to understand,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003085__face0.jpg']
dev-u0003086,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3086.jpg,dev-311,3086,"Well, first of all, it's illegal.",neutral,1,train,0,[]
dev-u0003087,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3087.jpg,dev-311,3087,It's not illegal if I say it isn't.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003087__face0.jpg']
dev-u0003088,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3088.jpg,dev-311,3088,My responsibility is to provide..,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003088__face0.jpg']
dev-u0003089,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3089.jpg,dev-311,3089,safe and timely passage of goods and products,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003089__face0.jpg']
dev-u0003090,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3090.jpg,dev-312,3090,We need to Close this deal.,positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003090__face0.jpg']
dev-u0003091,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3091.jpg,dev-312,3091,We cannot stay like this any longer.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003091__face0.jpg']
dev-u0003092,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3092.jpg,dev-312,3092,We have to close on that property.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003092__face0.jpg']
dev-u0003093,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3093.jpg,dev-312,3093,We're so weak right now.,neutral,1,train,0,[]
dev-u0003094,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3094.jpg,dev-312,3094,Why do you want this so badly?,neutral,1,train,0,[]
dev-u0003095,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3095.jpg,dev-312,3095,Because I've got my entire savings at risk on this deposit.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003095__face0.jpg']
dev-u0003096,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3096.jpg,dev-312,3096,"No, no, no, no. I don't mean the deposit.",neutral,1,train,0,[]
dev-u0003097,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3097.jpg,dev-312,3097,I mean.. this. Why do you want it?,neutral,1,train,0,[]
dev-u0003098,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3098.jpg,dev-312,3098,Have you ever thought about it?,neutral,1,train,0,[]
dev-u0003099,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3099.jpg,dev-312,3099,"Yes, I've thought about it. I've thought about it every day for the last five years.",negative,0,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003099__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003099__face1.jpg']"
dev-u0003100,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3100.jpg,dev-312,3100,That place has just been sitting right across that fence mocking me.,neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003100__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003100__face1.jpg']"
dev-u0003101,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3101.jpg,dev-312,3101,I'm not talking about that place.,neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003101__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003101__face1.jpg']"
dev-u0003102,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3102.jpg,dev-312,3102,I-I-I just meant everything,neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003102__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003102__face1.jpg']"
dev-u0003103,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3103.jpg,dev-312,3103,I have no idea what you mean.,neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003103__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003103__face1.jpg']"
dev-u0003104,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3104.jpg,dev-313,3104,What'll we play?,neutral,1,val,5,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003104__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003104__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003104__face2.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003104__face3.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003104__face4.jpg']"
dev-u0003105,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3105.jpg,dev-313,3105,Here you go.,positive,2,val,5,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003105__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003105__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003105__face2.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003105__face3.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003105__face4.jpg']"
dev-u0003106,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3106.jpg,dev-313,3106,"As you can see, I'm in the middle of my daughter's birthday party.",positive,2,val,0,[]
dev-u0003107,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3107.jpg,dev-313,3107,I understand and I apologize. I do.,neutral,1,val,0,[]
dev-u0003108,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3108.jpg,dev-313,3108,"But this is a warrant, and we need to gain complete access to the property",neutral,1,val,0,[]
dev-u0003109,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3109.jpg,dev-313,3109,Let me check something.,neutral,1,val,0,[]
dev-u0003110,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3110.jpg,dev-313,3110,Js he serious?,neutral,1,val,0,[]
dev-u0003111,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3111.jpg,dev-313,3111,I'm gonna fucking kill this guy.,neutral,1,val,0,[]
dev-u0003112,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3112.jpg,dev-313,3112,They got a birthday party going on.,positive,2,val,0,[]
dev-u0003113,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3113.jpg,dev-313,3113,Abel. He's saying it's a bad time.,neutral,1,val,0,[]
dev-u0003114,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3114.jpg,dev-314,3114,Maria. Keep the kids playing,positive,2,train,0,[]
dev-u0003115,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3115.jpg,dev-314,3115,Anna Morales.,negative,0,train,0,[]
dev-u0003116,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3116.jpg,dev-314,3116,May I speak with you for a minute?,neutral,1,train,0,[]
dev-u0003117,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3117.jpg,dev-314,3117,I understand you and your men have a job to do here.,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003117__face0.jpg']
dev-u0003118,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3118.jpg,dev-314,3118,but we're in the middle of a 10-year-old's birthday party.,neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003118__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003118__face1.jpg']"
dev-u0003119,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3119.jpg,dev-315,3119,This is probably one you're gonna regret.,neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003119__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003119__face1.jpg']"
dev-u0003120,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3120.jpg,dev-315,3120,Excuse me?,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003120__face0.jpg']
dev-u0003121,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3121.jpg,dev-315,3121,My husband's an honorable man.,positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003121__face0.jpg']
dev-u0003122,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3122.jpg,dev-315,3122,We're not who you think we are.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003122__face0.jpg']
dev-u0003123,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3123.jpg,dev-315,3123,I think I know your father.,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003123__face0.jpg']
dev-u0003124,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3124.jpg,dev-315,3124,Good for you.,positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003124__face0.jpg']
dev-u0003125,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3125.jpg,dev-315,3125,My husband is not my father.,neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003125__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003125__face1.jpg']"
dev-u0003126,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3126.jpg,dev-315,3126,Not even close.,neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003126__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003126__face1.jpg']"
dev-u0003127,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3127.jpg,dev-315,3127,So if I were you...,negative,0,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003127__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003127__face1.jpg']"
dev-u0003128,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3128.jpg,dev-315,3128,I would start treating us with a little more respect.,positive,2,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003128__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003128__face1.jpg']"
dev-u0003129,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3129.jpg,dev-315,3129,or I guarantee..,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003129__face0.jpg']
dev-u0003130,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3130.jpg,dev-315,3130,he will make it his mission in life to ruin you.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003130__face0.jpg']
dev-u0003131,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3131.jpg,dev-315,3131,This was very disrespectful.,neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003131__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003131__face1.jpg']"
dev-u0003132,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3132.jpg,dev-315,3132,And you're not gonna find a fucking thing.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003132__face0.jpg']
dev-u0003133,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\dev\3133.jpg,dev-315,3133,Trucks 14 through 23 are on the road,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\dev-u0003133__face0.jpg']
